"Name","Id","Description","Type","AssignmentsCount","AssignableScopesCount","AssignableScopesMG","AssignableScopes","DataRelated","RoleAssWriteCapable","Actions","NotActions","DataActions","NotDataActions"
"SQL Security Manager","056cd41c-7e88-42e1-933e-88ba6a50c9c3","Lets you manage the security-related policies of SQL servers and databases, but not access to them.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Network/virtualNetworks/subnets/joinViaServiceEndpoint/action; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Sql/locations/administratorAzureAsyncOperation/read; Microsoft.Sql/managedInstances/databases/currentSensitivityLabels/*; Microsoft.Sql/managedInstances/databases/recommendedSensitivityLabels/*; Microsoft.Sql/managedInstances/databases/schemas/tables/columns/sensitivityLabels/*; Microsoft.Sql/managedInstances/databases/securityAlertPolicies/*; Microsoft.Sql/managedInstances/databases/sensitivityLabels/*; Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/*; Microsoft.Sql/managedInstances/securityAlertPolicies/*; Microsoft.Sql/managedInstances/databases/transparentDataEncryption/*; Microsoft.Sql/managedInstances/vulnerabilityAssessments/*; Microsoft.Sql/servers/auditingSettings/*; Microsoft.Sql/servers/extendedAuditingSettings/read; Microsoft.Sql/servers/databases/auditingSettings/*; Microsoft.Sql/servers/databases/auditRecords/read; Microsoft.Sql/servers/databases/currentSensitivityLabels/*; Microsoft.Sql/servers/databases/dataMaskingPolicies/*; Microsoft.Sql/servers/databases/extendedAuditingSettings/read; Microsoft.Sql/servers/databases/read; Microsoft.Sql/servers/databases/recommendedSensitivityLabels/*; Microsoft.Sql/servers/databases/schemas/read; Microsoft.Sql/servers/databases/schemas/tables/columns/read; Microsoft.Sql/servers/databases/schemas/tables/columns/sensitivityLabels/*; Microsoft.Sql/servers/databases/schemas/tables/read; Microsoft.Sql/servers/databases/securityAlertPolicies/*; Microsoft.Sql/servers/databases/securityMetrics/*; Microsoft.Sql/servers/databases/sensitivityLabels/*; Microsoft.Sql/servers/databases/transparentDataEncryption/*; Microsoft.Sql/servers/databases/vulnerabilityAssessments/*; Microsoft.Sql/servers/databases/vulnerabilityAssessmentScans/*; Microsoft.Sql/servers/databases/vulnerabilityAssessmentSettings/*; Microsoft.Sql/servers/devOpsAuditingSettings/*; Microsoft.Sql/servers/firewallRules/*; Microsoft.Sql/servers/read; Microsoft.Sql/servers/securityAlertPolicies/*; Microsoft.Sql/servers/vulnerabilityAssessments/*; Microsoft.Support/*; Microsoft.Sql/servers/azureADOnlyAuthentications/*; Microsoft.Sql/managedInstances/read; Microsoft.Sql/managedInstances/azureADOnlyAuthentications/*; Microsoft.Security/sqlVulnerabilityAssessments/*; Microsoft.Sql/managedInstances/administrators/read; Microsoft.Sql/servers/administrators/read","","",""
"SQL Server Contributor","6d8ee4ec-f05a-4a1d-8b00-a9b17e38b437","Lets you manage SQL servers and databases, but not access to them, and not their security -related policies.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Sql/locations/*/read; Microsoft.Sql/servers/*; Microsoft.Support/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read","Microsoft.Sql/managedInstances/databases/currentSensitivityLabels/*; Microsoft.Sql/managedInstances/databases/recommendedSensitivityLabels/*; Microsoft.Sql/managedInstances/databases/schemas/tables/columns/sensitivityLabels/*; Microsoft.Sql/managedInstances/databases/securityAlertPolicies/*; Microsoft.Sql/managedInstances/databases/sensitivityLabels/*; Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/*; Microsoft.Sql/managedInstances/securityAlertPolicies/*; Microsoft.Sql/managedInstances/vulnerabilityAssessments/*; Microsoft.Sql/servers/auditingSettings/*; Microsoft.Sql/servers/databases/auditingSettings/*; Microsoft.Sql/servers/databases/auditRecords/read; Microsoft.Sql/servers/databases/currentSensitivityLabels/*; Microsoft.Sql/servers/databases/dataMaskingPolicies/*; Microsoft.Sql/servers/databases/extendedAuditingSettings/*; Microsoft.Sql/servers/databases/recommendedSensitivityLabels/*; Microsoft.Sql/servers/databases/schemas/tables/columns/sensitivityLabels/*; Microsoft.Sql/servers/databases/securityAlertPolicies/*; Microsoft.Sql/servers/databases/securityMetrics/*; Microsoft.Sql/servers/databases/sensitivityLabels/*; Microsoft.Sql/servers/databases/vulnerabilityAssessments/*; Microsoft.Sql/servers/databases/vulnerabilityAssessmentScans/*; Microsoft.Sql/servers/databases/vulnerabilityAssessmentSettings/*; Microsoft.Sql/servers/devOpsAuditingSettings/*; Microsoft.Sql/servers/extendedAuditingSettings/*; Microsoft.Sql/servers/securityAlertPolicies/*; Microsoft.Sql/servers/vulnerabilityAssessments/*; Microsoft.Sql/servers/azureADOnlyAuthentications/delete; Microsoft.Sql/servers/azureADOnlyAuthentications/write","",""
"Storage Account Backup Contributor Role","e5e2a7ff-d759-4cd2-bb51-3152d37e2eb1","Storage Account Backup Contributors are allowed to perform backup and restore of Storage Account.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Authorization/locks/read; Microsoft.Authorization/locks/write; Microsoft.Authorization/locks/delete; Microsoft.Features/features/read; Microsoft.Features/providers/features/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Storage/operations/read; Microsoft.Storage/storageAccounts/blobServices/containers/read; Microsoft.Storage/storageAccounts/blobServices/read; Microsoft.Storage/storageAccounts/blobServices/write; Microsoft.Storage/storageAccounts/read; Microsoft.Storage/storageAccounts/restoreBlobRanges/action","","",""
"Storage Account Contributor","17d1049b-9a84-46fb-8f53-869881c3d3ab","Lets you manage storage accounts, including accessing storage account keys which provide full access to storage account data.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/diagnosticSettings/*; Microsoft.Network/virtualNetworks/subnets/joinViaServiceEndpoint/action; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Storage/storageAccounts/*; Microsoft.Support/*","","",""
"Storage Account Key Operator Service Role","81a9662b-bebf-436f-a333-f67b29880f12","Storage Account Key Operators are allowed to list and regenerate keys on Storage Accounts","Builtin","0","","","/","false","False","Microsoft.Storage/storageAccounts/listkeys/action; Microsoft.Storage/storageAccounts/regeneratekey/action","","",""
"Storage Blob Data Contributor","ba92f5b4-2d11-453d-a403-e96b0029c9fe","Allows for read, write and delete access to Azure Storage blob containers and data","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/blobServices/containers/delete; Microsoft.Storage/storageAccounts/blobServices/containers/read; Microsoft.Storage/storageAccounts/blobServices/containers/write; Microsoft.Storage/storageAccounts/blobServices/generateUserDelegationKey/action","","Microsoft.Storage/storageAccounts/blobServices/containers/blobs/delete; Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read; Microsoft.Storage/storageAccounts/blobServices/containers/blobs/write; Microsoft.Storage/storageAccounts/blobServices/containers/blobs/move/action; Microsoft.Storage/storageAccounts/blobServices/containers/blobs/add/action",""
"Storage Blob Data Owner","b7e6dc6d-f1e8-4753-8033-0f276bb0955b","Allows for full access to Azure Storage blob containers and data, including assigning POSIX access control.","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/blobServices/containers/*; Microsoft.Storage/storageAccounts/blobServices/generateUserDelegationKey/action","","Microsoft.Storage/storageAccounts/blobServices/containers/blobs/*",""
"Storage Blob Data Reader","2a2b9908-6ea1-4ae2-8e65-a410df84e7d1","Allows for read access to Azure Storage blob containers and data","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/blobServices/containers/read; Microsoft.Storage/storageAccounts/blobServices/generateUserDelegationKey/action","","Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read",""
"Storage Blob Delegator","db58b8e5-c6ad-4a2a-8342-4190687cbf4a","Allows for generation of a user delegation key which can be used to sign SAS tokens","Builtin","0","","","/","false","False","Microsoft.Storage/storageAccounts/blobServices/generateUserDelegationKey/action","","",""
"Storage File Data SMB Share Contributor","0c867c2a-1d8c-454a-a3db-ab2ea1bdc8bb","Allows for read, write, and delete access in Azure Storage file shares over SMB","Builtin","0","","","/","true","False","","","Microsoft.Storage/storageAccounts/fileServices/fileshares/files/read; Microsoft.Storage/storageAccounts/fileServices/fileshares/files/write; Microsoft.Storage/storageAccounts/fileServices/fileshares/files/delete",""
"Storage File Data SMB Share Elevated Contributor","a7264617-510b-434b-a828-9731dc254ea7","Allows for read, write, delete and modify NTFS permission access in Azure Storage file shares over SMB","Builtin","0","","","/","true","False","","","Microsoft.Storage/storageAccounts/fileServices/fileshares/files/read; Microsoft.Storage/storageAccounts/fileServices/fileshares/files/write; Microsoft.Storage/storageAccounts/fileServices/fileshares/files/delete; Microsoft.Storage/storageAccounts/fileServices/fileshares/files/modifypermissions/action",""
"Storage File Data SMB Share Reader","aba4ae5f-2193-4029-9191-0cb91df5e314","Allows for read access to Azure File Share over SMB","Builtin","0","","","/","true","False","","","Microsoft.Storage/storageAccounts/fileServices/fileshares/files/read",""
"Storage Queue Data Contributor","974c5e8b-45b9-4653-ba55-5f855dd0fb88","Allows for read, write, and delete access to Azure Storage queues and queue messages","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/queueServices/queues/delete; Microsoft.Storage/storageAccounts/queueServices/queues/read; Microsoft.Storage/storageAccounts/queueServices/queues/write","","Microsoft.Storage/storageAccounts/queueServices/queues/messages/delete; Microsoft.Storage/storageAccounts/queueServices/queues/messages/read; Microsoft.Storage/storageAccounts/queueServices/queues/messages/write; Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action",""
"Storage Queue Data Message Processor","8a0f0c08-91a1-4084-bc3d-661d67233fed","Allows for peek, receive, and delete access to Azure Storage queue messages","Builtin","0","","","/","true","False","","","Microsoft.Storage/storageAccounts/queueServices/queues/messages/read; Microsoft.Storage/storageAccounts/queueServices/queues/messages/process/action",""
"Storage Queue Data Message Sender","c6a89b2d-59bc-44d0-9896-0f6e12d7b80a","Allows for sending of Azure Storage queue messages","Builtin","0","","","/","true","False","","","Microsoft.Storage/storageAccounts/queueServices/queues/messages/add/action",""
"Storage Queue Data Reader","19e7f393-937e-4f77-808e-94535e297925","Allows for read access to Azure Storage queues and queue messages","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/queueServices/queues/read","","Microsoft.Storage/storageAccounts/queueServices/queues/messages/read",""
"Storage Table Data Contributor","0a9a7e1f-b9d0-4cc4-a60d-0319b160aaa3","Allows for read, write and delete access to Azure Storage tables and entities","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/tableServices/tables/read; Microsoft.Storage/storageAccounts/tableServices/tables/write; Microsoft.Storage/storageAccounts/tableServices/tables/delete","","Microsoft.Storage/storageAccounts/tableServices/tables/entities/read; Microsoft.Storage/storageAccounts/tableServices/tables/entities/write; Microsoft.Storage/storageAccounts/tableServices/tables/entities/delete; Microsoft.Storage/storageAccounts/tableServices/tables/entities/add/action; Microsoft.Storage/storageAccounts/tableServices/tables/entities/update/action",""
"Storage Table Data Reader","76199698-9eea-4c19-bc75-cec21354c6b6","Allows for read access to Azure Storage tables and entities","Builtin","0","","","/","true","False","Microsoft.Storage/storageAccounts/tableServices/tables/read","","Microsoft.Storage/storageAccounts/tableServices/tables/entities/read",""
"Stream Analytics Query Tester","1ec5b3c1-b17e-4e25-8312-2acb3c3c5abf","Lets you perform query testing without creating a stream analytics job first","Builtin","0","","","/","false","False","Microsoft.StreamAnalytics/locations/TestQuery/action; Microsoft.StreamAnalytics/locations/OperationResults/read; Microsoft.StreamAnalytics/locations/SampleInput/action; Microsoft.StreamAnalytics/locations/CompileQuery/action","","",""
"Support Request Contributor","cfd33db0-3dd1-45e3-aa9d-cdbdf3b6f24e","Lets you create and manage Support requests","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Tag Contributor","4a9ae827-6dc8-4573-8ac7-8239d42aa03f","Lets you manage tags on entities, without providing access to the entities themselves.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Resources/subscriptions/resourceGroups/resources/read; Microsoft.Resources/subscriptions/resources/read; Microsoft.Resources/deployments/*; Microsoft.Insights/alertRules/*; Microsoft.Support/*; Microsoft.Resources/tags/*","","",""
"Test Base Reader","15e0f5a1-3450-4248-8e25-e2afe88a9e85","Let you view and download packages and test results.","Builtin","0","","","/","false","False","Microsoft.TestBase/testBaseAccounts/packages/testResults/getDownloadUrl/action; Microsoft.TestBase/testBaseAccounts/packages/testResults/getVideoDownloadUrl/action; Microsoft.TestBase/testBaseAccounts/packages/getDownloadUrl/action; Microsoft.TestBase/*/read; Microsoft.TestBase/testBaseAccounts/customerEvents/write; Microsoft.TestBase/testBaseAccounts/customerEvents/delete","","",""
"Traffic Manager Contributor","a4b10055-b0c7-44c2-b00f-c7b5b3550cf7","Lets you manage Traffic Manager profiles, but does not let you control who has access to them.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Network/trafficManagerProfiles/*; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
