"Type","ScopeMGLevel","Scope","ScopeId","PolicyDisplayName","PolicyDefinitionName","PolicyDefinitionId","PolicyEffect","PolicyCategory","UniqueAssignments","UsedInPolicySetsCount","UsedInPolicySet4CSV","CreatedOn","CreatedBy","UpdatedOn","UpdatedBy"
"Custom","1","Mg","alz","Enforce scale settings for Azure Machine Learning compute clusters","deny-machinelearning-computecluster-scale","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-computecluster-scale","Default: Deny; Allowed: Audit,Disabled,Deny","Budget","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Enforces high business impact Azure Machine Learning Workspaces","deny-machinelearning-hbiworkspace","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-hbiworkspace","Default: Deny; Allowed: Audit,Disabled,Deny","Machine Learning","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny public acces behind vnet to Azure Machine Learning workspace","deny-machinelearning-publicaccesswhenbehindvnet","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-publicaccesswhenbehindvnet","Default: Deny; Allowed: Audit,Disabled,Deny","Machine Learning","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Azure Machine Learning should have disabled public network access","deny-machinelearning-publicnetworkaccess","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-machinelearning-publicnetworkaccess","Default: Deny; Allowed: Audit,Disabled,Deny","Machine Learning","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:05","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","MySQL database servers enforce SSL connections.","deny-mysql-http","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-mysql-http","Default: Deny; Allowed: Audit,Disabled,Deny","SQL","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","PostgreSQL database servers enforce SSL connection.","deny-postgresql-http","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-postgresql-http","Default: Deny; Allowed: Audit,Disabled,Deny","SQL","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny the creation of private DNS","deny-private-dns-zones","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-private-dns-zones","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Public network access should be disabled for MariaDB","deny-publicendpoint-mariadb","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-publicendpoint-mariadb","Default: Deny; Allowed: Audit,Deny,Disabled","SQL","0","0","","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny the creation of public IP","deny-publicip","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-publicip","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","RDP access from the Internet should be blocked","deny-rdp-from-internet","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-rdp-from-internet","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Azure Cache for Redis only secure connections should be enabled","deny-redis-http","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-redis-http","Default: Deny; Allowed: Audit,Deny,Disabled","Cache","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Azure SQL Database should have the minimal TLS version set to the highest version","deny-sql-mintls","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-sql-mintls","Default: Audit; Allowed: Audit,Disabled,Deny","SQL","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:56","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","SQL Managed Instance should have the minimal TLS version set to the highest version","deny-sqlmi-mintls","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-sqlmi-mintls","Default: Audit; Allowed: Audit,Disabled,Deny","SQL","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Storage Account set to minumum TLS and Secure transfer should be enabled","deny-storage-mintls","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-storage-mintls","Default: Deny; Allowed: Audit,Deny,Disabled","Storage","0","1","Deny or Deploy and append TLS requirements and SSL enforcement on resources without Encryption in transit (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/enforce-encrypttransit)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Subnets should have a Network Security Group","deny-subnet-without-nsg","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-subnet-without-nsg","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Subnets should have a User Defined Route","deny-subnet-without-udr","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-subnet-without-udr","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny vNet peering cross subscription.","deny-vnet-peer-cross-sub","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-vnet-peer-cross-sub","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deny vNet peering ","deny-vnet-peering","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deny-vnet-peering","Default: Deny; Allowed: Audit,Deny,Disabled","Network","0","0","","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy Azure Security Center Security Contacts","deploy-asc-securitycontacts","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-asc-securitycontacts","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Security Center","0","1","Deploy Microsoft Defender for Cloud configuration (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-mdfc-config)","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy a default budget on all subscriptions under the assigned scope","deploy-budget","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-budget","Default: DeployIfNotExists; Allowed: DeployIfNotExists,AuditIfNotExists,Disabled","Budget","0","0","","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy a route table with specific user defined routes","deploy-custom-route-table","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-custom-route-table","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Network","0","0","","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy an Azure DDoS Protection Standard plan","deploy-ddosprotection","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-ddosprotection","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Network","0","0","","3/10/2022 10:49:58","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy Diagnostic Settings for Automation to Log Analytics workspace","deploy-diagnostics-aa","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-diagnostics-aa","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Monitoring","0","1","Deploy Diagnostic Settings to Azure Services (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-diagnostics-loganalytics)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy Diagnostic Settings for Container Instances to Log Analytics workspace","deploy-diagnostics-aci","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-diagnostics-aci","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Monitoring","0","1","Deploy Diagnostic Settings to Azure Services (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-diagnostics-loganalytics)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
"Custom","1","Mg","alz","Deploy Diagnostic Settings for Container Registry to Log Analytics workspace","deploy-diagnostics-acr","/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policydefinitions/deploy-diagnostics-acr","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Monitoring","0","1","Deploy Diagnostic Settings to Azure Services (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-diagnostics-loganalytics)","3/10/2022 10:49:57","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574","3/10/2022 12:43:03","ObjectType: SP APP INT; ObjectDisplayName: spn-alz-accelerator-11; ObjectSignInName: n/a; ObjectId: 07390265-aba8-4f54-8a36-db57e2c11574"
